time,price,rating
35,164.0,0.0
129,434.0,0.0
163,434.0,0.0
39,493.0,0.0
54,561.1772658948262,0.0
10,93.0,1.0
52,99.0,0.0
50,300.0,0.0
147,468.0,0.0
47,615.0,5.0
61,410.0,0.0
195,143.0,4.5
71,410.0,0.0
468,615.0,0.0
555,820.0,0.0
153,467.0,0.0
39,164.0,0.0
22,469.0,0.0
34,469.0,0.0
154,166.0,0.0
382,166.0,0.0
186,190.0,0.0
130,367.0,0.0
460,468.0,0.0
129,351.0,0.0
434,773.0,0.0
213,585.0,0.0
135,351.0,0.0
63,615.0,0.0
82,410.0,0.0
152,410.0,0.0
61,469.0,0.0
229,468.0,0.0
19,23.0,0.0
70,263.0,0.0
29,47.0,0.0
139,401.0,0.0
21,258.0,0.0
22,258.0,0.0
39,703.0,0.0
41,703.0,0.0
36,703.0,0.0
42,703.0,0.0
33,703.0,0.0
24,258.0,0.0
25,469.0,5.0
76,469.0,0.0
14,164.0,1.0
82,112.0,0.0
198,566.0,0.0
374,535.0,0.0
126,382.0,0.0
68,200.0,0.0
61,263.0,0.0
123,566.0,0.0
63,469.0,0.0
130,300.0,0.0
2,211.0,0.0
234,537.0,0.0
26,303.0,0.0
5,99.0,0.0
9,99.0,0.0
10,99.0,0.0
4,23.0,2.0
7,23.0,0.0
220,609.0,0.0
56,93.0,0.0
47,603.0,0.0
142,190.0,0.0
25,82.0,0.0
408,609.0,0.0
46,450.0,0.0
76,140.0,0.0
80,351.0,0.0
74,200.0,0.0
135,367.0,0.0
138,1005.0,0.0
81,367.0,0.0
212,401.0,0.0
178,467.0,0.0
76,402.0,0.0
85,140.0,0.0
58,300.0,0.0
23,305.0,0.0
251,492.0,0.0
132,469.0,0.0
35,152.0,0.0
31,305.0,0.0
304,703.0,0.0
81,284.0,0.0
119,531.0,0.0
127,233.0,0.0
8,105.0,0.0
95,70.0,0.0
598,683.0,5.0
308,615.0,5.0
145,351.0,4.5
431,888.0,5.0
27,323.0,0.0
306,410.0,4.5
90,211.0,0.0
31,281.0,0.0
172,422.0,5.0
100,70.0,0.0
408,683.0,5.0
571,820.0,0.0
390,468.0,0.0
201,367.0,0.0
726,502.0,0.0
395,502.0,0.0
129,267.0,0.0
95,99.0,0.0
97,99.0,0.0
321,535.0,0.0
206,334.0,0.0
565,820.0,0.0
768,267.0,0.0
603,602.0,0.0
505,820.0,0.0
139,233.0,0.0
166,300.0,0.0
248,233.0,0.0
60,133.0,0.0
56,133.0,0.0
55,133.0,0.0
8,133.0,0.0
58,133.0,0.0
389,493.0,0.0
304,653.0,0.0
1021,166.0,0.0
470,99.0,0.0
171,334.0,0.0
74,389.0,0.0
377,586.0,0.0
149,531.0,0.0
251,531.0,0.0
533,664.0,0.0
340,569.0,0.0
230,754.0,0.0
219,305.0,0.0
73,389.0,0.0
509,820.0,5.0
458,569.0,4.5
130,420.0,0.0
175,367.0,0.0
106,754.0,0.0
475,1005.0,0.0
94,652.0,0.0
451,493.0,0.0
502,569.0,0.0
156,367.0,0.0
7,133.0,0.0
131,573.0,0.0
394,569.0,0.0
111,573.0,0.0
132,344.0,0.0
645,891.0,0.0
86,300.0,0.0
458,367.0,0.0
382,307.0,0.0
512,820.0,0.0
176,600.0,0.0
159,233.0,0.0
467,1172.0,0.0
275,305.0,0.0
96,1172.0,0.0
91,615.0,0.0
99,1172.0,0.0
85,1172.0,0.0
122,389.0,0.0
492,500.0,0.0
490,535.0,0.0
51,300.0,0.0
515,500.0,0.0
403,569.0,0.0
152,300.0,0.0
518,820.0,0.0
402,164.0,0.0
357,854.0,0.0
215,501.0,0.0
432,164.0,0.0
280,234.0,0.0
63,115.0,0.0
128,334.0,0.0
294,401.0,0.0
305,797.0,0.0
148,531.0,0.0
266,334.0,0.0
755,836.0,0.0
476,569.0,0.0
67,402.0,0.0
63,402.0,0.0
737,181.0,0.0
116,153.0,0.0
159,300.0,0.0
430,501.0,0.0
466,468.0,0.0
157,441.0,0.0
235,664.0,0.0
384,493.0,0.0
168,379.0,5.0
415,888.0,0.0
84,683.0,0.0
35,445.0,0.0
240,569.0,0.0
473,645.0,0.0
537,904.0,0.0
58,402.0,0.0
69,410.0,0.0
41,410.0,0.0
44,152.0,0.0
483,502.0,0.0
233,166.0,0.0
94,573.0,0.0
319,367.0,0.0
402,401.0,0.0
254,166.0,0.0
348,502.0,0.0
155,233.0,0.0
179,300.0,0.0
187,300.0,0.0
190,300.0,0.0
189,300.0,0.0
784,585.0,0.0
449,773.0,0.0
64,402.0,0.0
228,664.0,0.0
83,586.0,0.0
354,1105.0,0.0
187,652.0,0.0
200,469.0,0.0
65,410.0,5.0
130,502.0,5.0
146,351.0,5.0
132,502.0,5.0
726,820.0,5.0
704,752.0,0.0
874,703.0,0.0
406,668.0,4.5
806,1003.0,0.0
178,422.0,4.5
160,422.0,0.0
733,938.0,0.0
37,323.0,0.0
41,854.0,0.0
220,836.0,0.0
671,930.0,4.0
548,1003.0,0.0
598,569.0,0.0
391,569.0,0.0
34,132.0,4.0
255,417.0,0.0
576,1172.0,0.0
177,227.0,0.0
181,267.0,0.0
203,267.0,0.0
309,569.0,0.0
127,227.0,0.0
341,569.0,0.0
337,664.0,0.0
104,227.0,0.0
683,535.0,0.0
85,211.0,0.0
90,562.0,0.0
689,752.0,0.0
170,422.0,4.5
1122,938.0,4.0
54,410.0,4.5
147,445.0,5.0
127,410.0,0.0
449,664.0,0.0
257,501.0,5.0
68,410.0,2.0
466,585.0,0.0
199,615.0,0.0
442,888.0,5.0
45,615.0,5.0
105,501.0,5.0
440,683.0,0.0
786,820.0,5.0
1104,990.0,0.0
598,702.0,4.5
319,334.0,0.0
149,166.0,0.0
345,569.0,0.0
99,531.0,0.0
127,501.0,0.0
343,200.0,0.0
13,152.0,0.0
47,152.0,0.0
45,152.0,0.0
38,164.0,0.0
76,199.0,0.0
92,137.0,5.0
282,645.0,0.0
88,267.0,0.0
300,267.0,0.0
168,300.0,0.0
308,749.0,0.0
71,1005.0,0.0
365,904.0,0.0
186,434.0,0.0
562,1005.0,0.0
466,702.0,0.0
1253,300.0,0.0
769,1005.0,0.0
164,492.0,0.0
248,468.0,5.0
104,531.0,0.0
467,820.0,4.0
248,547.0,5.0
130,233.0,0.0
30,323.0,5.0
620,1005.0,0.0
265,500.0,5.0
975,300.0,0.0
207,164.0,0.0
122,166.0,0.0
356,307.0,0.0
216,434.0,0.0
88,233.0,0.0
242,401.0,0.0
274,492.0,0.0
123,305.0,0.0
51,664.0,0.0
343,664.0,0.0
68,585.0,5.0
337,323.0,0.0
429,493.0,0.0
229,398.0,0.0
81,797.0,0.0
156,190.0,0.0
80,759.0,0.0
88,240.0,0.0
49,117.0,0.0
102,375.0,0.0
200,575.0,0.0
165,227.0,5.0
168,569.0,0.0
167,303.0,0.0
348,469.0,0.0
244,680.0,0.0
79,469.0,0.0
56,334.0,0.0
518,668.0,0.0
29,166.0,0.0
826,836.0,0.0
19,585.0,0.0
163,500.0,0.0
614,1171.0,0.0
235,352.0,0.0
20,585.0,0.0
113,333.0,0.0
113,351.0,0.0
215,469.0,0.0
259,133.0,0.0
168,569.0,3.0
18,585.0,0.0
14,585.0,0.0
17,585.0,0.0
13,585.0,0.0
55,305.0,0.0
248,585.0,0.0
21,1407.0,0.0
411,1181.0,5.0
132,166.0,0.0
18,99.0,0.0
164,410.0,4.5
44,303.0,0.0
37,233.0,0.0
271,754.0,0.0
306,569.0,0.0
430,668.0,0.0
64,410.0,0.0
11,500.0,0.0
9,189.0,0.0
13,164.0,5.0
738,1382.0,0.0
739,1382.0,0.0
22,301.0,4.0
205,292.0,3.0
376,166.0,0.0
10,70.0,0.0
5,500.0,0.0
496,1156.0,0.0
383,670.0,0.0
286,585.0,0.0
19,729.0,0.0
323,703.0,0.0
312,703.0,0.0
191,604.0,0.0
249,417.0,0.0
460,1005.0,0.0
27,152.0,0.0
61,184.0,0.0
75,258.0,0.0
57,184.0,0.0
53,184.0,0.0
21,402.0,0.0
487,670.0,0.0
31,402.0,0.0
187,352.0,0.0
192,352.0,0.0
194,352.0,0.0
421,586.0,0.0
296,668.0,0.0
333,653.0,0.0
207,600.0,0.0
230,266.0,0.0
311,603.0,0.0
151,664.0,0.0
9,251.0,5.0
470,955.0,0.0
710,1005.0,4.5
218,501.0,0.0
1456,500.0,5.0
1161,683.0,4.5
1084,1093.0,5.0
520,500.0,4.5
1032,1093.0,0.0
503,668.0,5.0
666,938.0,4.5
857,836.0,4.0
809,820.0,4.5
760,836.0,5.0
325,586.0,4.5
485,586.0,4.0
601,888.0,4.5
813,1008.0,0.0
417,538.0,5.0
1164,1382.0,5.0
211,469.0,4.5
599,888.0,4.5
931,702.0,4.5
568,586.0,0.0
195,586.0,4.5
2423,1003.0,1.0
938,820.0,4.5
182,351.0,0.0
563,888.0,0.0
596,888.0,5.0
812,703.0,4.5
470,668.0,4.5
650,586.0,0.0
466,888.0,5.0
565,500.0,0.0
660,1340.0,5.0
533,586.0,5.0
609,586.0,0.0
720,820.0,5.0
432,586.0,0.0
448,586.0,0.0
1107,820.0,5.0
264,586.0,4.5
497,622.0,4.5
355,668.0,4.5
573,181.0,5.0
539,888.0,0.0
676,1008.0,4.0
505,586.0,5.0
669,1005.0,5.0
459,668.0,2.5
314,569.0,0.0
548,1003.0,4.0
648,586.0,0.0
438,879.0,0.0
575,500.0,5.0
1105,820.0,0.0
609,1172.0,0.0
349,586.0,4.0
778,703.0,5.0
395,651.0,0.0
416,820.0,5.0
851,1003.0,5.0
1190,602.0,0.0
614,703.0,0.0
1207,820.0,3.5
628,879.0,5.0
494,879.0,0.0
821,694.0,5.0
619,1008.0,0.0
743,1008.0,4.5
628,351.0,4.5
698,888.0,4.5
634,586.0,5.0
324,268.0,0.0
323,586.0,0.0
448,668.0,4.5
344,469.0,0.0
471,703.0,5.0
534,469.0,4.0
734,703.0,0.0
733,703.0,0.0
356,586.0,5.0
530,820.0,5.0
580,820.0,0.0
284,452.0,0.0
357,602.0,0.0
59,837.0,0.0
100,837.0,0.0
42,697.0,0.0
57,697.0,0.0
327,452.0,0.0
693,602.0,0.0
680,586.0,0.0
353,888.0,1.0
413,586.0,0.0
880,1131.0,0.0
639,1005.0,1.0
249,586.0,4.5
551,836.0,5.0
460,820.0,0.0
670,938.0,0.0
609,703.0,4.0
444,879.0,4.5
588,586.0,4.5
646,703.0,5.0
1840,1138.0,3.0
556,668.0,4.0
588,888.0,0.0
172,558.0,0.0
190,190.0,0.0
511,602.0,0.0
623,721.0,0.0
675,836.0,0.0
983,1003.0,0.0
602,836.0,0.0
366,702.0,5.0
463,668.0,0.0
529,703.0,5.0
647,586.0,0.0
375,1003.0,0.0
475,703.0,0.0
520,586.0,0.0
459,569.0,0.0
625,703.0,0.0
956,585.0,0.0
358,703.0,5.0
461,820.0,5.0
504,702.0,0.0
493,683.0,0.0
173,351.0,4.5
200,888.0,5.0
612,703.0,5.0
354,668.0,4.5
545,586.0,5.0
739,703.0,0.0
311,585.0,5.0
339,452.0,0.0
440,568.0,0.0
579,820.0,0.0
326,445.0,5.0
345,586.0,0.0
671,1005.0,0.0
466,586.0,0.0
662,721.0,5.0
628,938.0,0.0
395,703.0,3.0
318,586.0,0.0
333,586.0,0.0
166,469.0,5.0
478,820.0,0.0
427,586.0,5.0
629,820.0,5.0
642,836.0,0.0
236,501.0,0.0
609,703.0,5.0
330,586.0,0.0
198,569.0,0.0
279,586.0,0.0
550,668.0,0.0
296,585.0,0.0
951,1003.0,0.0
592,668.0,0.0
807,820.0,5.0
430,469.0,0.0
597,652.0,0.0
623,652.0,0.0
30,132.0,0.0
407,468.0,0.0
790,703.0,0.0
521,602.0,0.0
280,490.0,0.0
704,703.0,0.0
383,574.0,0.0
436,468.0,0.0
524,434.0,0.0
227,267.0,0.0
479,669.0,0.0
7,167.0,0.0
167,670.0,5.0
588,703.0,0.0
474,1005.0,0.0
514,500.0,5.0
414,668.0,0.0
415,668.0,0.0
347,569.0,5.0
745,1005.0,0.0
788,703.0,0.0
695,1005.0,0.0
420,879.0,0.0
530,668.0,0.0
753,735.0,0.0
574,668.0,0.0
575,735.0,0.0
700,721.0,0.0
374,703.0,0.0
1260,1005.0,0.0
222,446.0,0.0
653,938.0,0.0
597,820.0,5.0
358,762.0,0.0
618,836.0,0.0
383,820.0,0.0
567,1005.0,0.0
236,468.0,0.0
672,703.0,0.0
708,586.0,0.0
361,656.0,0.0
509,609.0,0.0
551,500.0,0.0
653,702.0,0.0
945,500.0,3.0
405,879.0,4.5
578,586.0,4.0
203,469.0,4.5
123,23.0,0.0
314,1172.0,0.0
465,586.0,4.5
349,656.0,4.0
2313,938.0,5.0
284,568.0,0.0
258,493.0,0.0
533,703.0,0.0
445,668.0,4.5
183,351.0,4.0
548,699.0,0.0
311,668.0,3.5
614,703.0,4.0
409,754.0,4.5
516,750.0,0.0
549,233.0,0.0
258,656.0,4.5
362,703.0,0.0
500,691.0,0.0
585,702.0,0.0
515,703.0,5.0
308,586.0,0.0
324,668.0,4.5
7,268.0,0.0
40,132.0,0.0
624,703.0,0.0
586,721.0,0.0
652,836.0,0.0
616,836.0,0.0
94,174.0,0.0
420,820.0,4.5
583,888.0,5.0
772,1171.0,4.5
698,586.0,5.0
607,836.0,5.0
496,569.0,4.5
690,1131.0,4.5
557,500.0,4.5
504,1350.0,4.5
490,645.0,4.0
556,888.0,4.5
536,888.0,0.0
1187,820.0,4.5
892,735.0,5.0
422,866.0,0.0
332,615.0,4.5
577,516.0,0.0
388,586.0,0.0
559,1005.0,0.0
618,703.0,0.0
533,683.0,4.5
1094,1289.0,4.5
553,586.0,4.0
283,615.0,4.5
208,689.0,0.0
265,469.0,2.5
681,938.0,4.0
368,702.0,2.0
156,375.0,0.0
1380,1003.0,4.5
307,585.0,0.0
340,668.0,4.5
492,586.0,0.0
709,703.0,5.0
393,900.0,5.0
424,586.0,4.5
559,1005.0,4.5
401,569.0,5.0
398,586.0,0.0
582,469.0,0.0
673,586.0,0.0
441,500.0,0.0
215,585.0,0.0
457,586.0,5.0
448,703.0,5.0
590,1005.0,0.0
473,586.0,3.5
1223,1003.0,0.0
418,134.0,5.0
307,703.0,5.0
606,1005.0,5.0
780,1131.0,4.5
220,47.0,0.0
676,586.0,0.0
518,586.0,0.0
455,569.0,5.0
1333,1407.0,3.0
703,888.0,5.0
381,668.0,0.0
2027,703.0,4.0
522,879.0,0.0
913,703.0,0.0
573,703.0,0.0
314,469.0,0.0
63,22.0,0.0
1217,820.0,0.0
433,305.0,0.0
195,528.0,0.0
554,586.0,0.0
439,586.0,5.0
482,836.0,0.0
791,1131.0,2.0
627,836.0,0.0
432,879.0,0.0
629,721.0,0.0
606,888.0,5.0
602,879.0,4.5
483,752.0,4.0
507,879.0,0.0
523,668.0,5.0
568,683.0,0.0
723,820.0,5.0
968,1003.0,0.0
538,586.0,0.0
753,820.0,0.0
668,721.0,4.5
759,836.0,4.5
718,703.0,0.0
971,1003.0,4.0
940,1206.0,0.0
485,683.0,3.5
416,703.0,0.0
258,351.0,5.0
817,820.0,5.0
482,601.0,0.0
543,500.0,4.5
1455,1289.0,0.0
819,1008.0,0.0
486,586.0,0.0
334,497.0,0.0
755,586.0,0.0
320,500.0,0.0
617,721.0,0.0
598,888.0,0.0
372,879.0,5.0
425,703.0,0.0
227,469.0,4.5
468,703.0,4.0
320,702.0,5.0
420,888.0,4.0
466,586.0,4.0
663,820.0,0.0
681,836.0,0.0
344,754.0,0.0
793,844.0,0.0
321,267.0,0.0
901,1003.0,0.0
40,153.0,0.0
848,703.0,5.0
491,836.0,0.0
590,323.0,5.0
602,820.0,4.0
44,195.0,0.0
98,100.0,0.0
288,568.0,0.0
473,668.0,0.0
527,668.0,0.0
640,493.0,5.0
890,1256.0,0.0
333,702.0,4.0
578,888.0,4.0
338,645.0,0.0
483,134.0,0.0
187,585.0,5.0
646,1328.0,4.0
915,1055.0,5.0
600,836.0,0.0
371,683.0,5.0
996,820.0,4.0
491,500.0,5.0
938,836.0,0.0
305,586.0,4.0
577,1005.0,4.0
72,452.0,0.0
608,586.0,0.0
648,1005.0,5.0
657,703.0,5.0
685,1340.0,0.0
140,267.0,0.0
395,586.0,0.0
167,434.0,0.0
501,820.0,0.0
308,1172.0,0.0
514,586.0,4.5
557,500.0,5.0
718,888.0,0.0
480,888.0,5.0
1133,500.0,5.0
594,500.0,3.0
486,1003.0,3.0
523,323.0,5.0
613,703.0,0.0
345,703.0,5.0
336,703.0,4.5
390,703.0,5.0
366,668.0,3.5
315,586.0,0.0
1646,1404.0,5.0
707,820.0,0.0
623,500.0,0.0
7,307.0,0.0
51,251.0,0.0
556,181.0,0.0
288,74.0,0.0
205,74.0,3.0
634,535.0,0.0
789,703.0,0.0
886,721.0,0.0
479,1328.0,5.0
481,569.0,5.0
959,1003.0,0.0
703,836.0,4.0
520,703.0,0.0
869,836.0,0.0
501,323.0,0.0
464,820.0,4.5
387,586.0,0.0
521,500.0,0.0
237,501.0,0.0
972,1131.0,0.0
337,691.0,0.0
660,735.0,0.0
433,879.0,0.0
322,668.0,5.0
424,586.0,0.0
760,1008.0,0.0
438,759.0,0.0
312,586.0,0.0
529,668.0,0.0
548,500.0,0.0
457,668.0,0.0
1592,1338.0,0.0
597,820.0,0.0
421,668.0,0.0
350,668.0,0.0
466,703.0,0.0
377,633.0,0.0
452,668.0,0.0
380,603.0,0.0
602,500.0,5.0
361,500.0,0.0
324,586.0,0.0
538,836.0,2.0
632,752.0,0.0
1893,1338.0,0.0
760,703.0,5.0
593,1008.0,4.0
534,820.0,0.0
723,1003.0,0.0
291,166.0,0.0
534,836.0,0.0
517,652.0,0.0
763,1008.0,0.0
546,645.0,0.0
258,569.0,0.0
478,691.0,0.0
532,836.0,0.0
532,586.0,0.0
369,1005.0,4.0
289,334.0,0.0
62,505.0,0.0
128,164.0,0.0
362,501.0,0.0
38,195.0,0.0
41,195.0,0.0
109,398.0,0.0
335,1005.0,0.0
471,645.0,0.0
358,844.0,0.0
414,888.0,0.0
529,586.0,0.0
363,586.0,0.0
64,279.0,0.0
40,195.0,0.0
1,223.0,0.0
54,195.0,0.0
39,195.0,0.0
42,139.0,0.0
46,251.0,0.0
46,279.0,0.0
25,139.0,0.0
56,279.0,0.0
44,139.0,0.0
168,697.0,0.0
1,279.0,0.0
60,279.0,0.0
41,151.0,0.0
45,151.0,0.0
40,151.0,0.0
290,469.0,0.0
76,67.0,0.0
72,67.0,0.0
448,683.0,0.0
413,668.0,0.0
430,1005.0,0.0
357,586.0,0.0
420,586.0,0.0
641,703.0,0.0
747,694.0,0.0
666,836.0,0.0
565,651.0,0.0
174,468.0,0.0
694,836.0,0.0
742,1003.0,0.0
777,836.0,0.0
727,602.0,0.0
623,668.0,0.0
534,702.0,0.0
74,36.0,0.0
453,668.0,0.0
427,668.0,0.0
342,601.0,0.0
517,668.0,0.0
687,836.0,0.0
653,1005.0,0.0
634,1005.0,0.0
357,754.0,0.0
660,1005.0,0.0
435,837.0,0.0
634,836.0,0.0
32,167.0,0.0
51,156.0,0.0
504,469.0,0.0
480,879.0,0.0
682,836.0,0.0
485,836.0,0.0
129,367.0,0.0
918,1003.0,0.0
336,668.0,0.0
628,836.0,0.0
416,668.0,5.0
503,836.0,0.0
625,836.0,0.0
782,1306.0,0.0
51,192.0,0.0
36,192.0,0.0
641,721.0,0.0
729,1003.0,0.0
153,233.0,5.0
618,836.0,5.0
543,468.0,0.0
278,626.0,0.0
356,300.0,0.0
721,703.0,0.0
109,201.0,0.0
1052,1003.0,0.0
393,656.0,0.0
385,434.0,0.0
313,334.0,0.0
671,736.0,0.0
302,751.0,0.0
47,117.0,0.0
521,879.0,0.0
435,586.0,0.0
757,703.0,0.0
656,752.0,0.0
428,670.0,0.0
523,1005.0,0.0
541,1005.0,0.0
378,609.0,0.0
497,703.0,0.0
999,793.0,0.0
326,879.0,0.0
936,1003.0,0.0
353,586.0,0.0
585,500.0,0.0
369,753.0,0.0
823,1003.0,4.0
509,836.0,0.0
426,585.0,0.0
429,500.0,0.0
484,569.0,0.0
542,703.0,0.0
728,1003.0,0.0
1497,987.0,0.0
468,702.0,0.0
428,500.0,0.0
313,500.0,0.0
1002,1256.0,0.0
636,836.0,0.0
571,668.0,0.0
613,836.0,0.0
511,460.0,0.0
159,468.0,0.0
392,305.0,0.0
237,535.0,0.0
582,820.0,0.0
592,820.0,0.0
835,703.0,5.0
816,703.0,0.0
741,836.0,0.0
402,586.0,0.0
652,955.0,0.0
310,668.0,0.0
702,500.0,0.0
598,586.0,0.0
881,1055.0,0.0
757,721.0,0.0
573,1005.0,0.0
576,1005.0,0.0
612,1005.0,0.0
495,820.0,0.0
482,1350.0,4.5
218,501.0,4.0
461,683.0,4.5
680,888.0,4.5
385,879.0,4.0
398,569.0,5.0
1300,1003.0,0.0
541,888.0,0.0
39,190.0,0.0
443,703.0,0.0
413,586.0,1.0
574,586.0,0.0
684,1063.0,0.0
442,879.0,0.0
358,586.0,4.0
94,234.0,0.0
792,836.0,0.0
83,152.0,0.0
84,307.0,0.0
175,434.0,0.0
431,307.0,0.0
464,879.0,0.0
413,703.0,5.0
494,1172.0,4.0
380,683.0,5.0
281,668.0,0.0
106,307.0,0.0
401,668.0,0.0
249,501.0,3.5
440,645.0,0.0
684,703.0,0.0
835,836.0,5.0
134,190.0,0.0
206,501.0,0.0
307,656.0,0.0
159,228.0,0.0
264,568.0,0.0
560,586.0,0.0
770,836.0,0.0
502,603.0,0.0
653,500.0,0.0
63,670.0,0.0
420,610.0,4.5
63,837.0,0.0
326,340.0,0.0
37,418.0,0.0
413,305.0,0.0
179,351.0,0.0
504,836.0,0.0
588,938.0,0.0
760,703.0,0.0
360,703.0,0.0
257,382.0,0.0
157,382.0,0.0
465,668.0,0.0
396,837.0,0.0
462,656.0,0.0
540,500.0,0.0
245,703.0,0.0
1063,1003.0,0.0
424,656.0,0.0
118,279.0,0.0
280,267.0,0.0
125,268.0,0.0
331,668.0,0.0
380,844.0,0.0
319,615.0,0.0
411,586.0,0.0
358,586.0,0.0
252,417.0,0.0
279,152.0,0.0
121,75.0,0.0
444,683.0,0.0
330,401.0,0.0
195,190.0,0.0
691,883.0,0.0
680,820.0,0.0
379,820.0,0.0
570,668.0,0.0
1033,1005.0,0.0
425,633.0,0.0
100,75.0,0.0
115,75.0,0.0
394,820.0,0.0
498,500.0,0.0
473,820.0,0.0
256,500.0,0.0
425,820.0,0.0
512,670.0,0.0
135,334.0,0.0
626,1054.0,0.0
822,836.0,0.0
345,657.0,0.0
620,836.0,0.0
345,668.0,0.0
467,668.0,0.0
594,603.0,0.0
575,668.0,0.0
304,610.0,0.0
591,1266.0,0.0
435,820.0,0.0
649,836.0,0.0
367,656.0,0.0
668,938.0,0.0
229,502.0,0.0
269,267.0,0.0
405,1340.0,4.5
339,836.0,4.5
532,668.0,0.0
298,501.0,4.5
501,668.0,4.5
1204,1003.0,5.0
349,1340.0,4.5
837,836.0,5.0
644,888.0,4.5
595,668.0,5.0
275,615.0,4.0
615,656.0,4.5
180,1005.0,4.5
189,585.0,4.5
448,323.0,4.5
372,1340.0,4.5
239,501.0,4.0
276,501.0,5.0
353,1340.0,3.0
867,703.0,4.5
541,683.0,4.5
371,1340.0,0.0
499,1340.0,4.5
904,1340.0,0.0
529,1005.0,4.5
1263,1003.0,0.0
482,586.0,0.0
464,1340.0,5.0
498,668.0,0.0
296,1340.0,5.0
446,586.0,3.0
98,263.0,0.0
186,501.0,3.0
663,703.0,5.0
529,879.0,0.0
307,668.0,5.0
494,500.0,4.5
819,891.0,0.0
433,586.0,0.0
170,469.0,5.0
969,820.0,5.0
100,307.0,0.0
124,301.0,0.0
526,703.0,5.0
484,586.0,0.0
411,820.0,4.5
29,837.0,0.0
364,586.0,3.0
662,752.0,4.5
141,273.0,0.0
868,1055.0,0.0
72,303.0,0.0
149,375.0,0.0
357,1340.0,5.0
393,670.0,4.0
686,752.0,4.0
491,702.0,0.0
12,268.0,0.0
231,535.0,0.0
233,469.0,0.0
523,668.0,0.0
122,258.0,0.0
20,303.0,0.0
119,346.0,0.0
287,703.0,0.0
20,152.0,0.0
523,468.0,0.0
122,345.0,0.0
122,346.0,0.0
152,346.0,0.0
477,501.0,0.0
604,836.0,5.0
1020,836.0,5.0
973,703.0,4.0
722,1131.0,4.5
839,843.0,5.0
322,469.0,0.0
382,586.0,5.0
624,492.0,4.5
781,703.0,0.0
234,586.0,3.0
568,703.0,0.0
553,668.0,5.0
787,703.0,0.0
609,836.0,0.0
615,703.0,0.0
522,759.0,0.0
1047,1003.0,5.0
679,586.0,0.0
984,820.0,0.0
202,501.0,1.0
628,703.0,0.0
642,703.0,0.0
515,586.0,0.0
281,586.0,0.0
575,500.0,0.0
470,586.0,0.0
590,586.0,0.0
646,586.0,4.5
176,351.0,5.0
469,586.0,0.0
622,586.0,5.0
351,586.0,0.0
621,836.0,0.0
995,703.0,0.0
183,307.0,0.0
320,668.0,0.0
535,703.0,4.0
620,635.0,0.0
766,703.0,4.5
756,1101.0,0.0
740,703.0,0.0
1019,500.0,3.0
640,820.0,0.0
627,703.0,4.0
460,569.0,5.0
436,585.0,0.0
467,774.0,0.0
840,937.0,0.0
497,843.0,5.0
884,703.0,0.0
133,434.0,0.0
582,1005.0,0.0
739,803.0,0.0
800,883.0,0.0
589,668.0,4.5
551,1005.0,5.0
619,703.0,0.0
414,469.0,0.0
689,820.0,0.0
438,586.0,3.5
253,602.0,5.0
465,586.0,0.0
900,1256.0,0.0
567,820.0,0.0
678,836.0,0.0
461,609.0,0.0
642,836.0,5.0
347,586.0,4.0
634,586.0,0.0
448,500.0,5.0
83,452.0,0.0
441,691.0,0.0
462,691.0,0.0
655,770.0,0.0
42,670.0,0.0
40,670.0,0.0
20,70.0,0.0
261,586.0,0.0
53,367.0,0.0
443,820.0,0.0
368,668.0,0.0
147,305.0,0.0
221,190.0,0.0
508,820.0,0.0
393,468.0,0.0
925,836.0,4.5
346,1003.0,5.0
215,615.0,4.5
218,74.0,4.5
514,1172.0,4.5
327,727.0,4.5
601,1005.0,4.5
562,820.0,4.5
442,1172.0,4.5
353,668.0,0.0
461,469.0,5.0
565,500.0,4.0
317,284.0,4.5
451,683.0,5.0
418,1172.0,5.0
188,469.0,4.5
751,836.0,5.0
661,703.0,0.0
489,836.0,4.5
348,656.0,5.0
666,938.0,5.0
327,888.0,4.0
690,703.0,5.0
276,753.0,5.0
265,586.0,5.0
401,683.0,4.5
552,703.0,0.0
805,722.0,0.0
175,333.0,5.0
645,586.0,5.0
417,668.0,5.0
538,820.0,0.0
576,703.0,0.0
522,1005.0,0.0
328,753.0,5.0
607,1005.0,0.0
271,117.0,0.0
483,394.0,5.0
416,586.0,0.0
745,1131.0,0.0
463,134.0,0.0
409,668.0,5.0
565,888.0,5.0
255,501.0,5.0
1010,703.0,0.0
266,99.0,0.0
651,752.0,4.5
684,836.0,0.0
267,937.0,4.0
408,586.0,4.5
322,586.0,0.0
462,897.0,0.0
442,879.0,4.5
448,668.0,5.0
439,586.0,0.0
533,586.0,4.5
367,888.0,5.0
519,500.0,0.0
561,181.0,0.0
80,279.0,0.0
379,888.0,0.0
572,668.0,4.5
332,164.0,0.0
524,586.0,0.0
126,434.0,0.0
387,585.0,0.0
291,502.0,0.0
234,216.0,5.0
606,836.0,0.0
656,836.0,0.0
716,836.0,5.0
292,334.0,0.0
290,586.0,0.0
350,668.0,3.0
521,703.0,5.0
703,573.0,0.0
264,756.0,0.0
719,586.0,0.0
222,469.0,4.0
217,190.0,0.0
737,820.0,5.0
456,586.0,0.0
539,656.0,5.0
282,585.0,4.5
477,586.0,5.0
389,586.0,5.0
300,668.0,4.0
522,636.0,0.0
176,434.0,0.0
66,418.0,0.0
